Tag Date,Location,Station,Depth (fa.),Fish Spp.,Tagged before?,Tag #,F. L. (in.),Remarks,Recapture date,Location,Station,Depth (fa.),F. L. (in.),Weight (lb.),# Days Free,Growth (in.),Distance (miles) moved,Retagged?,Recapture Date,Location,Station,Depth (fa.),F. L. (in.),Weight (lb.),# Days Free,Growth (in.),Distance (mi.),Retagged?,Recapture Date,Location,Station,Depth (fa.),F. L. (in.),Weight (lb.),# Days Free,Growth (in.),Distance (mi.),Retagged?,Recapture Date,Location,Station,Depth (fa.),F. L. (in.),Weight (lb.),# Days Free,Growth (in.),Distance (mi.), Retagged?
1994-02-25,331,30,52,1,0,H818,11.50,,,,,,,,-32928,-11.5,,,,,,,,,-32928,-11.5,,,,,,,,,-32928,-11.5,,,,,,,,,,,,
1994-02-25,331,30,52,1,0,H819,12.00,venus (C),1996-01-21,331,30,none,15.5,none,695,3.5,sra,N,,,,,,,-32928,-12,,,,,,,,,-32928,-12,,,,,,,,,,,,
1994-02-25,331,30,52,1,0,H820,14.50,,,,,,,,-32928,-14.5,,,,,,,,,-32928,-14.5,,,,,,,,,-32928,-14.5,,,,,,,,,,,,
1994-02-25,331,30,52,1,0,H821,13.00,,,,,,,,-32928,-13,,,,,,,,,-32928,-13,,,,,,,,,-32928,-13,,,,,,,,,,,,
1994-02-25,331,30,52,1,0,H822,14.00,,,,,,,,-32928,-14,,,,,,,,,-32928,-14,,,,,,,,,-32928,-14,,,,,,,,,,,,
1994-02-25,331,30,52,1,0,H823,12.50,,,,,,,,-32928,-12.5,,,,,,,,,-32928,-12.5,,,,,,,,,-32928,-12.5,,,,,,,,,,,,
1994-02-25,331,30,52,1,0,H824,12.00,Hookala (c),2001-03-01,313,Halawa Valley,60,20.5,6,2561,8.5,est. 50 nm,N,,,,,,,-32928,-12,,,,,,,,,-32928,-12,,,,,,,,,,,,
1994-02-25,331,30,52,1,0,H825,13.00,,,,,,,,-32928,-13,,,,,,,,,-32928,-13,,,,,,,,,-32928,-13,,,,,,,,,,,,
1994-02-25,331,30,52,1,0,H826,14.00,,,,,,,,-32928,-14,,,,,,,,,-32928,-14,,,,,,,,,-32928,-14,,,,,,,,,,,,
1994-02-25,331,30,52,1,0,H827,12.50,,,,,,,,-32928,-12.5,,,,,,,,,-32928,-12.5,,,,,,,,,-32928,-12.5,,,,,,,,,,,,
1994-02-25,331,30,52,1,0,H828,13.50,Venus (c),1995-09-03,331,30,none,17.5,none,555,4,sra,N,,,,,,,-32928,-13.5,,,,,,,,,-32928,-13.5,,,,,,,,,,,,
1994-02-25,331,30,52,1,0,H829,13.50,,,,,,,,-32928,-13.5,,,,,,,,,-32928,-13.5,,,,,,,,,-32928,-13.5,,,,,,,,,,,,
1994-02-25,331,30,52,1,0,H830,12.50,Hookala (c),1995-11-22,331,6mi. SW,Ilio Pt.,16,3,635,3.5,sra,N,,,,,,,-32928,-12.5,,,,,,,,,-32928,-12.5,,,,,,,,,,,,
1994-02-25,331,30,52,1,1,H831,13.00,hookala (c),1996-03-21,331,Ilio,none,17,4,755,4,sra,N,,,,,,,-32928,-13,,,,,,,,,-32928,-13,,,,,,,,,,,,
1994-02-25,331,30,52,1,0,H832,13.50,,,,,,,,-32928,-13.5,,,,,,,,,-32928,-13.5,,,,,,,,,-32928,-13.5,,,,,,,,,,,,
1994-02-25,331,30,52,1,0,H833,13.00,,,,,,,,-32928,-13,,,,,,,,,-32928,-13,,,,,,,,,-32928,-13,,,,,,,,,,,,
1994-02-25,331,30,52,1,0,H834,13.00,,,,,,,,-32928,-13,,,,,,,,,-32928,-13,,,,,,,,,-32928,-13,,,,,,,,,,,,
1994-02-25,331,30,52,1,0,H835,14.50,,,,,,,,-32928,-14.5,,,,,,,,,-32928,-14.5,,,,,,,,,-32928,-14.5,,,,,,,,,,,,
1994-02-25,331,30,52,1,0,H836,15.00,,,,,,,,-32928,-15,,,,,,,,,-32928,-15,,,,,,,,,-32928,-15,,,,,,,,,,,,
1994-02-25,331,30,52,1,0,H837,13.00,,,,,,,,-32928,-13,,,,,,,,,-32928,-13,,,,,,,,,-32928,-13,,,,,,,,,,,,
1994-02-28,331,30,52,1,2,H838,15.50,,,,,,,,-32931,-15.5,,,,,,,,,-32931,-15.5,,,,,,,,,-32931,-15.5,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H839,12.50,,,,,,,,-32932,-12.5,,,,,,,,,-32932,-12.5,,,,,,,,,-32932,-12.5,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H840,11.50,,,,,,,,-32932,-11.5,,,,,,,,,-32932,-11.5,,,,,,,,,-32932,-11.5,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H841,13.00,Japan,1994-09-11,311,35,none,15,,194,2,est. 3.0,N,,,,,,,-32932,-13,,,,,,,,,-32932,-13,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H842,12.00,,,,,,,,-32932,-12,,,,,,,,,-32932,-12,,,,,,,,,-32932,-12,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H843,11.50,,,,,,,,-32932,-11.5,,,,,,,,,-32932,-11.5,,,,,,,,,-32932,-11.5,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H844,12.00,,,,,,,,-32932,-12,,,,,,,,,-32932,-12,,,,,,,,,-32932,-12,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H845,12.50,,,,,,,,-32932,-12.5,,,,,,,,,-32932,-12.5,,,,,,,,,-32932,-12.5,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H846,12.50,Taiyo (c),est. 10/26/95,331,3rd fing,none,17.5,4,#VALUE!,5,est. 16-17nm,N,,,,,,,-32932,-12.5,,,,,,,,,-32932,-12.5,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H847,12.50,,,,,,,,-32932,-12.5,,,,,,,,,-32932,-12.5,,,,,,,,,-32932,-12.5,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H848,13.00,,,,,,,,-32932,-13,,,,,,,,,-32932,-13,,,,,,,,,-32932,-13,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H849,12.00,good fortune (c),1994-09-01,311,halelono,none,14.8,2.13,184,2.8,est 3nm,N,,,,,,,-32932,-12,,,,,,,,,-32932,-12,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H850,12.00,,,,,,,,-32932,-12,,,,,,,,,-32932,-12,,,,,,,,,-32932,-12,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H851,13.00,,,,,,,,-32932,-13,,,,,,,,,-32932,-13,,,,,,,,,-32932,-13,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H852,13.00,,,,,,,,-32932,-13,,,,,,,,,-32932,-13,,,,,,,,,-32932,-13,,,,,,,,,,,,
1994-03-01,311,33,48,1,1,H853,12.50,,,,,,,,-32932,-12.5,,,,,,,,,-32932,-12.5,,,,,,,,,-32932,-12.5,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H854,12.00,,,,,,,,-32932,-12,,,,,,,,,-32932,-12,,,,,,,,,-32932,-12,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H855,13.00,,,,,,,,-32932,-13,,,,,,,,,-32932,-13,,,,,,,,,-32932,-13,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H856,14.00,Brown ©,2001-09-28,127,Apua Pt.,90,24.5,8 ufa,2768,10.5,est. 210 nm,N,,,,,,,-32932,-14,,,,,,,,,-32932,-14,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H857,13.00,,,,,,,,-32932,-13,,,,,,,,,-32932,-13,,,,,,,,,-32932,-13,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H858,12.00,,,,,,,,-32932,-12,,,,,,,,,-32932,-12,,,,,,,,,-32932,-12,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H859,13.50,,,,,,,,-32932,-13.5,,,,,,,,,-32932,-13.5,,,,,,,,,-32932,-13.5,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H860,12.00,,,,,,,,-32932,-12,,,,,,,,,-32932,-12,,,,,,,,,-32932,-12,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H861,11.50,,,,,,,,-32932,-11.5,,,,,,,,,-32932,-11.5,,,,,,,,,-32932,-11.5,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H862,13.00,,,,,,,,-32932,-13,,,,,,,,,-32932,-13,,,,,,,,,-32932,-13,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H863,13.00,,,,,,,,-32932,-13,,,,,,,,,-32932,-13,,,,,,,,,-32932,-13,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H864,13.50,Taiyo (c),est. 11/6/95,331,S. tip,none,19.5,3 ufa,#VALUE!,6,est. 34nm,N,,,,,,,-32932,-13.5,,,,,,,,,-32932,-13.5,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H865,12.00,,,,,,,,-32932,-12,,,,,,,,,-32932,-12,,,,,,,,,-32932,-12,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H866,12.50,,,,,,,,-32932,-12.5,,,,,,,,,-32932,-12.5,,,,,,,,,-32932,-12.5,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H867,12.00,,,,,,,,-32932,-12,,,,,,,,,-32932,-12,,,,,,,,,-32932,-12,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H868,12.00,,,,,,,,-32932,-12,,,,,,,,,-32932,-12,,,,,,,,,-32932,-12,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H869,13.00,,,,,,,,-32932,-13,,,,,,,,,-32932,-13,,,,,,,,,-32932,-13,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H870,12.00,,,,,,,,-32932,-12,,,,,,,,,-32932,-12,,,,,,,,,-32932,-12,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H871,13.50,,,,,,,,-32932,-13.5,,,,,,,,,-32932,-13.5,,,,,,,,,-32932,-13.5,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H872,11.50,,,,,,,,-32932,-11.5,,,,,,,,,-32932,-11.5,,,,,,,,,-32932,-11.5,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H873,11.50,,,,,,,,-32932,-11.5,,,,,,,,,-32932,-11.5,,,,,,,,,-32932,-11.5,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H874,13.00,Kenny,1994-08-31,311,35,51,17,,183,4,est. 3.0,N,,,,,,,-32932,-13,,,,,,,,,-32932,-13,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H875,13.00,,,,,,,,-32932,-13,,,,,,,,,-32932,-13,,,,,,,,,-32932,-13,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H876,12.50,,,,,,,,-32932,-12.5,,,,,,,,,-32932,-12.5,,,,,,,,,-32932,-12.5,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H877,12.50,,,,,,,,-32932,-12.5,,,,,,,,,-32932,-12.5,,,,,,,,,-32932,-12.5,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H878,12.50,Kenny,1994-09-10,311,35,none,15.3,,193,2.8,est. 3.0,N,,,,,,,-32932,-12.5,,,,,,,,,-32932,-12.5,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H879,13.00,,,,,,,,-32932,-13,,,,,,,,,-32932,-13,,,,,,,,,,,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H880,12.50,,,,,,,,-32932,-12.5,,,,,,,,,-32932,-12.5,,,,,,,,,,,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H881,12.50,Yamada (r),1995-01-04,428,makapuu ledge,65,15.5,2.25,309,3,26+nm,N,,,,,,,-32932,-12.5,,,,,,,,,,,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H882,13.00,,,,,,,,-32932,-13,,,,,,,,,-32932,-13,,,,,,,,,,,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H883,12.50,,,,,,,,-32932,-12.5,,,,,,,,,-32932,-12.5,,,,,,,,,,,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H884,12.50,,,,,,,,-32932,-12.5,,,,,,,,,-32932,-12.5,,,,,,,,,,,,,,,,,,,,,,
1994-03-01,311,33,48,1,1,H885,13.00,,,,,,,,-32932,-13,,,,,,,,,-32932,-13,,,,,,,,,,,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H886,13.00,,,,,,,,-32932,-13,,,,,,,,,-32932,-13,,,,,,,,,,,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H887,12.50,,,,,,,,-32932,-12.5,,,,,,,,,-32932,-12.5,,,,,,,,,,,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H888,13.00,,,,,,,,-32932,-13,,,,,,,,,-32932,-13,,,,,,,,,,,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H889,12.00,,,,,,,,-32932,-12,,,,,,,,,-32932,-12,,,,,,,,,,,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H890,12.50,,,,,,,,-32932,-12.5,,,,,,,,,-32932,-12.5,,,,,,,,,,,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H891,13.50,Fukada (c),1995-12-27,331,1st. fing,60,est. 16,2ufa,666,#VALUE!,est. 8 nm,N,,,,,,,-32932,-13.5,,,,,,,,,,,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H892,13.00,,,,,,,,-32932,-13,,,,,,,,,-32932,-13,,,,,,,,,,,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H893,13.00,,,,,,,,-32932,-13,,,,,,,,,-32932,-13,,,,,,,,,,,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H894,13.00,,,,,,,,-32932,-13,,,,,,,,,-32932,-13,,,,,,,,,,,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H895,12.00,,,,,,,,-32932,-12,,,,,,,,,-32932,-12,,,,,,,,,,,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H896,12.50,,,,,,,,-32932,-12.5,,,,,,,,,-32932,-12.5,,,,,,,,,,,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H897,12.50,,,,,,,,-32932,-12.5,,,,,,,,,-32932,-12.5,,,,,,,,,,,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H898,12.50,,,,,,,,-32932,-12.5,,,,,,,,,-32932,-12.5,,,,,,,,,,,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H899,12.50,,,,,,,,-32932,-12.5,,,,,,,,,-32932,-12.5,,,,,,,,,,,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H900,13.00,,,,,,,,-32932,-13,,,,,,,,,-32932,-13,,,,,,,,,,,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H901,12.00,,,,,,,,-32932,-12,,,,,,,,,-32932,-12,,,,,,,,,,,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H902,12.50,,,,,,,,-32932,-12.5,,,,,,,,,-32932,-12.5,,,,,,,,,,,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H903,13.00,,,,,,,,-32932,-13,,,,,,,,,-32932,-13,,,,,,,,,,,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H904,13.00,,,,,,,,-32932,-13,,,,,,,,,-32932,-13,,,,,,,,,,,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H905,13.00,,,,,,,,-32932,-13,,,,,,,,,-32932,-13,,,,,,,,,,,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H906,12.00,,,,,,,,-32932,-12,,,,,,,,,-32932,-12,,,,,,,,,,,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H907,11.50,,,,,,,,-32932,-11.5,,,,,,,,,-32932,-11.5,,,,,,,,,,,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H908,13.00,,,,,,,,-32932,-13,,,,,,,,,-32932,-13,,,,,,,,,,,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H909,12.00,,,,,,,,-32932,-12,,,,,,,,,-32932,-12,,,,,,,,,,,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H910,12.50,,,,,,,,-32932,-12.5,,,,,,,,,-32932,-12.5,,,,,,,,,,,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H911,11.50,,,,,,,,-32932,-11.5,,,,,,,,,-32932,-11.5,,,,,,,,,,,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H912,10.50,,,,,,,,-32932,-10.5,,,,,,,,,-32932,-10.5,,,,,,,,,,,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H913,12.50,,,,,,,,-32932,-12.5,,,,,,,,,-32932,-12.5,,,,,,,,,,,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H914,13.00,,,,,,,,-32932,-13,,,,,,,,,-32932,-13,,,,,,,,,,,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H915,12.00,Yanagawa (?),1997-04-16,331,2nd. f.,none,17.75,2.875,1142,5.75,est. 13nm,N,,,,,,,-32932,-12,,,,,,,,,,,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H916,12.00,Ebisui (C),1996-01-14,405,none,none,est. 17,2.5 ufa,684,#VALUE!,est. 65-70 nm,N,,,,,,,-32932,-12,,,,,,,,,,,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H917,12.50,,,,,,,,-32932,-12.5,,,,,,,,,-32932,-12.5,,,,,,,,,,,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H918,12.00,,,,,,,,-32932,-12,,,,,,,,,-32932,-12,,,,,,,,,,,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H919,12.50,,,,,,,,-32932,-12.5,,,,,,,,,-32932,-12.5,,,,,,,,,,,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H920,12.00,,,,,,,,-32932,-12,,,,,,,,,-32932,-12,,,,,,,,,,,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H921,12.50,Kuwabara (c),1995-03-20,331,1st. f.,none,17.25,none,384,4.75,est. 8nm,N,,,,,,,-32932,-12.5,,,,,,,,,,,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H922,12.50,,,,,,,,-32932,-12.5,,,,,,,,,-32932,-12.5,,,,,,,,,,,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H923,12.00,,,,,,,,-32932,-12,,,,,,,,,-32932,-12,,,,,,,,,,,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H924,12.00,,,,,,,,-32932,-12,,,,,,,,,-32932,-12,,,,,,,,,,,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H925,12.00,,,,,,,,-32932,-12,,,,,,,,,-32932,-12,,,,,,,,,,,,,,,,,,,,,,
1994-03-01,311,33,48,1,0,H926,12.00,Penny al too (c),,,,,15.5,2,-32932,3.5,,N,,,,,,,-32932,-12,,,,,,,,,,,,,,,,,,,,,,
1994-03-02,311,33,48,1,0,H927,9.00,,,,,,,,-32933,-9,,,,,,,,,-32933,-9,,,,,,,,,,,,,,,,,,,,,,
1994-03-02,311,33,48,1,0,H928,11.00,,,,,,,,-32933,-11,,,,,,,,,-32933,-11,,,,,,,,,,,,,,,,,,,,,,
1994-03-02,311,33,48,1,0,H929,10.00,,,,,,,,-32933,-10,,,,,,,,,-32933,-10,,,,,,,,,,,,,,,,,,,,,,
1994-03-02,311,33,48,1,0,H930,10.00,,,,,,,,-32933,-10,,,,,,,,,-32933,-10,,,,,,,,,,,,,,,,,,,,,,
1994-03-02,311,33,48,1,0,H931,10.00,,,,,,,,-32933,-10,,,,,,,,,-32933,-10,,,,,,,,,,,,,,,,,,,,,,
1994-03-02,311,33,48,1,0,H932,12.50,,,,,,,,-32933,-12.5,,,,,,,,,-32933,-12.5,,,,,,,,,,,,,,,,,,,,,,
1994-03-02,311,33,48,1,0,H933,12.00,,,,,,,,-32933,-12,,,,,,,,,-32933,-12,,,,,,,,,,,,,,,,,,,,,,
1994-03-02,311,33,48,1,0,H934,12.50,Okamoto (c),1998-05-24,331,2nd. f.,none,none,3.5ufa,1544,#VALUE!,est. 10nm,N,,,,,,,-32933,-12.5,,,,,,,,,,,,,,,,,,,,,,
1994-03-02,311,33,48,1,0,H935,13.00,,,,,,,,-32933,-13,,,,,,,,,-32933,-13,,,,,,,,,,,,,,,,,,,,,,
1994-03-02,311,33,48,1,0,H936,11.50,,,,,,,,-32933,-11.5,,,,,,,,,-32933,-11.5,,,,,,,,,,,,,,,,,,,,,,
1994-03-02,311,33,48,1,0,H937,12.50,,,,,,,,-32933,-12.5,,,,,,,,,-32933,-12.5,,,,,,,,,,,,,,,,,,,,,,
1994-03-02,311,33,48,1,0,H938,12.50,,,,,,,,-32933,-12.5,,,,,,,,,-32933,-12.5,,,,,,,,,,,,,,,,,,,,,,
1994-03-02,311,33,48,1,0,H939,12.00,,,,,,,,-32933,-12,,,,,,,,,-32933,-12,,,,,,,,,,,,,,,,,,,,,,
1994-03-02,311,33,48,1,0,H940,13.00,,,,,,,,-32933,-13,,,,,,,,,-32933,-13,,,,,,,,,,,,,,,,,,,,,,
1994-03-02,311,33,48,1,0,H941,12.50,,,,,,,,-32933,-12.5,,,,,,,,,-32933,-12.5,,,,,,,,,,,,,,,,,,,,,,
1994-03-02,311,33,48,1,0,H942,12.00,T. Foo (c),1994-12-28,331,none,none,14.5,1.75,301,2.5,unknown,N,,,,,,,-32933,-12,,,,,,,,,,,,,,,,,,,,,,
1994-03-02,311,33,48,1,0,H943,12.50,,,,,,,,-32933,-12.5,,,,,,,,,-32933,-12.5,,,,,,,,,,,,,,,,,,,,,,
1994-03-02,311,33,48,1,0,H944,13.00,,,,,,,,-32933,-13,,,,,,,,,-32933,-13,,,,,,,,,,,,,,,,,,,,,,
1994-03-02,311,33,48,1,0,H945,13.00,,,,,,,,-32933,-13,,,,,,,,,-32933,-13,,,,,,,,,,,,,,,,,,,,,,
1994-03-02,311,33,48,1,0,H946,13.00,,,,,,,,-32933,-13,,,,,,,,,-32933,-13,,,,,,,,,,,,,,,,,,,,,,
1994-03-02,311,33,48,1,0,H947,13.00,Taiyo,1995-04-08,331,laau,40,16.25,2.38,402,3.25,est. 2-3nm,N,,,,,,,-32933,-13,,,,,,,,,,,,,,,,,,,,,,
1994-03-02,311,33,48,1,0,H948,12.50,,,,,,,,-32933,-12.5,,,,,,,,,-32933,-12.5,,,,,,,,,,,,,,,,,,,,,,
1994-03-02,311,33,48,1,0,H949,11.50,,,,,,,,-32933,-11.5,,,,,,,,,-32933,-11.5,,,,,,,,,,,,,,,,,,,,,,
1994-03-02,311,33,48,1,0,H950,13.00,,,,,,,,-32933,-13,,,,,,,,,-32933,-13,,,,,,,,,,,,,,,,,,,,,,
1994-03-03,331,43,57,1,0,H951,13.00,,,,,,,,-32934,-13,,,,,,,,,-32934,-13,,,,,,,,,,,,,,,,,,,,,,
1994-03-03,331,43,57,1,0,H952,15.50,,,,,,,,-32934,-15.5,,,,,,,,,-32934,-15.5,,,,,,,,,,,,,,,,,,,,,,
1994-03-03,331,43,57,1,0,H953,14.00,,,,,,,,-32934,-14,,,,,,,,,-32934,-14,,,,,,,,,,,,,,,,,,,,,,
1994-03-03,331,43,57,1,0,H954,13.00,,,,,,,,-32934,-13,,,,,,,,,-32934,-13,,,,,,,,,,,,,,,,,,,,,,
1994-03-03,331,43,57,1,0,H955,13.50,WEAK,,,,,,,-32934,-13.5,,,,,,,,,-32934,-13.5,,,,,,,,,,,,,,,,,,,,,,
1994-03-03,331,43,57,1,0,H956,12.50,Sonoda r,1995-01-07,331,none,none,13.5,1.4,310,1,SRA,N,,,,,,,-32934,-12.5,,,,,,,,,,,,,,,,,,,,,,
1994-03-03,331,43,57,1,0,H957,12.00,,,,,,,,-32934,-12,,,,,,,,,-32934,-12,,,,,,,,,,,,,,,,,,,,,,
1994-03-03,331,43,57,1,0,H958,12.50,,,,,,,,-32934,-12.5,,,,,,,,,-32934,-12.5,,,,,,,,,,,,,,,,,,,,,,
1994-03-03,331,43,57,1,0,H959,12.50,,,,,,,,-32934,-12.5,,,,,,,,,-32934,-12.5,,,,,,,,,,,,,,,,,,,,,,
1994-03-03,331,43,57,1,0,H960,15.00,,,,,,,,-32934,-15,,,,,,,,,-32934,-15,,,,,,,,,,,,,,,,,,,,,,
1994-03-03,331,43,57,1,0,H961,13.00,,,,,,,,-32934,-13,,,,,,,,,-32934,-13,,,,,,,,,,,,,,,,,,,,,,
1994-03-03,331,43,57,1,0,H962,13.50,,,,,,,,-32934,-13.5,,,,,,,,,-32934,-13.5,,,,,,,,,,,,,,,,,,,,,,
1994-03-03,331,43,57,1,0,H963,12.50,,,,,,,,-32934,-12.5,,,,,,,,,-32934,-12.5,,,,,,,,,,,,,,,,,,,,,,
1994-03-03,331,43,57,1,0,H964,12.50,,,,,,,,-32934,-12.5,,,,,,,,,-32934,-12.5,,,,,,,,,,,,,,,,,,,,,,
1994-03-07,311,33,48,1,0,H965,12.00,Saito (c),1997-10-02,331,Hnl. side bank,70,20,none,1305,8,est. 20 nm,N,,,,,,,-32938,-12,,,,,,,,,,,,,,,,,,,,,,
1994-03-07,311,33,48,1,0,H966,13.00,,,,,,,,-32938,-13,,,,,,,,,-32938,-13,,,,,,,,,,,,,,,,,,,,,,
1994-03-07,311,33,48,1,0,H967,12.50,Yanagawa (c),1997-04-23,331,1st. fin.,none,19.5,3.625,1143,7,est. 8 nm,N,,,,,,,-32938,-12.5,,,,,,,,,,,,,,,,,,,,,,
1994-03-07,311,33,48,1,0,H968,12.00,,,,,,,,-32938,-12,,,,,,,,,-32938,-12,,,,,,,,,,,,,,,,,,,,,,
1994-03-07,311,33,48,1,0,H969,12.50,good fortune (c),1994-09-22,311,halelono,none,14.6,2.25,199,2.1,est 3nm,N,,,,,,,-32938,-12.5,,,,,,,,,,,,,,,,,,,,,,
1994-03-07,311,33,48,1,0,H970,12.50,Sato (c),est. 12/27/95,none,none,none,est. 17.5,3 ufa,#VALUE!,#VALUE!,none,N,,,,,,,-32938,-12.5,,,,,,,,,,,,,,,,,,,,,,
1994-03-07,311,33,48,1,0,H971,12.00,,,,,,,,-32938,-12,,,,,,,,,-32938,-12,,,,,,,,,,,,,,,,,,,,,,
1994-03-07,311,33,48,1,0,H972,13.00,,,,,,,,-32938,-13,,,,,,,,,-32938,-13,,,,,,,,,,,,,,,,,,,,,,
1994-03-07,311,33,48,1,0,H973,11.00,,,,,,,,-32938,-11,,,,,,,,,-32938,-11,,,,,,,,,,,,,,,,,,,,,,
1994-03-07,311,33,48,1,0,H974,12.50,,,,,,,,-32938,-12.5,,,,,,,,,-32938,-12.5,,,,,,,,,,,,,,,,,,,,,,
1994-03-07,311,33,48,1,0,H975,11.00,,,,,,,,-32938,-11,,,,,,,,,-32938,-11,,,,,,,,,,,,,,,,,,,,,,
1994-03-08,331,30,52,1,0,H976,13.00,venus (c),1995-09-03,331,30,none,16,none,544,3,sra,N,,,,,,,-32939,-13,,,,,,,,,,,,,,,,,,,,,,
1994-03-08,331,30,52,1,0,H977,12.50,,,,,,,,-32939,-12.5,,,,,,,,,-32939,-12.5,,,,,,,,,,,,,,,,,,,,,,
1994-03-08,331,30,52,1,0,H978,12.50,hookala (c),2001-03-01,313,Halawa V.,60,20.5,6,2550,8,est. 50 nm,N,,,,,,,-32939,-12.5,,,,,,,,,,,,,,,,,,,,,,
1994-03-08,331,30,52,1,0,H979,13.00,munckin (c),1996-07-21,331,none,none,17,3.5 ufa,866,4,sra,N,,,,,,,-32939,-13,,,,,,,,,,,,,,,,,,,,,,
1994-03-08,331,30,52,1,0,H980,11.50,,,,,,,,-32939,-11.5,,,,,,,,,-32939,-11.5,,,,,,,,,,,,,,,,,,,,,,
